Process,Rule,Description,Count,Timestamp
ESLint,react/forbid-foreign-prop-types,N/A,2,2025-04-11 15:56:10
ESLint,@typescript-eslint/no-use-before-define,N/A,10,2025-04-11 15:56:10
ESLint,no-alert,N/A,1,2025-04-11 15:56:10
ESLint,@typescript-eslint/no-unused-vars,N/A,69,2025-04-11 17:41:36
ESLint,jest/expect-expect,N/A,83,2025-04-11 17:41:36
ESLint,react-prefer-function-component/react-prefer-function-component,We prefer function components to class-based components,72,2025-04-11 17:41:36
ESLint,react-hooks/exhaustive-deps,N/A,242,2025-04-11 17:41:36
ESLint,react/no-danger,N/A,3,2025-04-11 17:41:36
ESLint,jest/no-disabled-tests,N/A,11,2025-04-11 17:41:36
ESLint,testing-library/no-debugging-utils,N/A,2,2025-04-11 17:41:36
ESLint,storybook/prefer-pascal-case,N/A,34,2025-04-11 17:41:36
ESLint,storybook/no-redundant-story-name,N/A,2,2025-04-11 17:41:36
ESLint,no-console,"We don't want a bunch of console noise, but you can use the `logger` from `@superset-ui/core` when there's a reason to.",40,2025-04-11 17:41:36
ESLint,react/forbid-foreign-prop-types,N/A,2,2025-04-11 17:41:36
ESLint,@typescript-eslint/no-use-before-define,N/A,10,2025-04-11 17:41:36
ESLint,no-alert,N/A,1,2025-04-11 17:41:36
ESLint,@typescript-eslint/no-unused-vars,N/A,69,2025-04-11 18:41:46
ESLint,jest/expect-expect,N/A,83,2025-04-11 18:41:46
ESLint,react-prefer-function-component/react-prefer-function-component,We prefer function components to class-based components,72,2025-04-11 18:41:46
ESLint,react-hooks/exhaustive-deps,N/A,242,2025-04-11 18:41:46
ESLint,react/no-danger,N/A,3,2025-04-11 18:41:46
ESLint,jest/no-disabled-tests,N/A,11,2025-04-11 18:41:46
ESLint,testing-library/no-debugging-utils,N/A,2,2025-04-11 18:41:46
ESLint,storybook/prefer-pascal-case,N/A,34,2025-04-11 18:41:46
ESLint,storybook/no-redundant-story-name,N/A,2,2025-04-11 18:41:46
ESLint,no-console,"We don't want a bunch of console noise, but you can use the `logger` from `@superset-ui/core` when there's a reason to.",40,2025-04-11 18:41:46
ESLint,react/forbid-foreign-prop-types,N/A,2,2025-04-11 18:41:46
ESLint,@typescript-eslint/no-use-before-define,N/A,10,2025-04-11 18:41:46
ESLint,no-alert,N/A,1,2025-04-11 18:41:46
ESLint,@typescript-eslint/no-unused-vars,N/A,69,2025-04-11 20:02:37
ESLint,jest/expect-expect,N/A,83,2025-04-11 20:02:37
ESLint,react-prefer-function-component/react-prefer-function-component,We prefer function components to class-based components,72,2025-04-11 20:02:37
ESLint,react-hooks/exhaustive-deps,N/A,242,2025-04-11 20:02:37
ESLint,react/no-danger,N/A,3,2025-04-11 20:02:37
ESLint,jest/no-disabled-tests,N/A,11,2025-04-11 20:02:37
ESLint,testing-library/no-debugging-utils,N/A,2,2025-04-11 20:02:37
ESLint,storybook/prefer-pascal-case,N/A,34,2025-04-11 20:02:37
ESLint,storybook/no-redundant-story-name,N/A,2,2025-04-11 20:02:37
ESLint,no-console,"We don't want a bunch of console noise, but you can use the `logger` from `@superset-ui/core` when there's a reason to.",40,2025-04-11 20:02:37
ESLint,react/forbid-foreign-prop-types,N/A,2,2025-04-11 20:02:37
ESLint,@typescript-eslint/no-use-before-define,N/A,10,2025-04-11 20:02:37
ESLint,no-alert,N/A,1,2025-04-11 20:02:37
ESLint,@typescript-eslint/no-unused-vars,N/A,69,2025-04-12 19:12:11
ESLint,jest/expect-expect,N/A,83,2025-04-12 19:12:11
ESLint,react-prefer-function-component/react-prefer-function-component,We prefer function components to class-based components,72,2025-04-12 19:12:11
ESLint,react-hooks/exhaustive-deps,N/A,242,2025-04-12 19:12:11
ESLint,react/no-danger,N/A,3,2025-04-12 19:12:11
ESLint,jest/no-disabled-tests,N/A,11,2025-04-12 19:12:11
ESLint,testing-library/no-debugging-utils,N/A,2,2025-04-12 19:12:11
ESLint,storybook/prefer-pascal-case,N/A,34,2025-04-12 19:12:11
ESLint,storybook/no-redundant-story-name,N/A,2,2025-04-12 19:12:11
ESLint,no-console,"We don't want a bunch of console noise, but you can use the `logger` from `@superset-ui/core` when there's a reason to.",40,2025-04-12 19:12:11
ESLint,react/forbid-foreign-prop-types,N/A,2,2025-04-12 19:12:11
ESLint,@typescript-eslint/no-use-before-define,N/A,10,2025-04-12 19:12:11
ESLint,no-alert,N/A,1,2025-04-12 19:12:11
ESLint,@typescript-eslint/no-unused-vars,N/A,69,2025-04-12 19:17:46
ESLint,jest/expect-expect,N/A,83,2025-04-12 19:17:46
ESLint,react-prefer-function-component/react-prefer-function-component,We prefer function components to class-based components,72,2025-04-12 19:17:46
ESLint,react-hooks/exhaustive-deps,N/A,242,2025-04-12 19:17:46
ESLint,react/no-danger,N/A,3,2025-04-12 19:17:46
ESLint,jest/no-disabled-tests,N/A,11,2025-04-12 19:17:46
ESLint,testing-library/no-debugging-utils,N/A,2,2025-04-12 19:17:46
ESLint,storybook/prefer-pascal-case,N/A,34,2025-04-12 19:17:46
ESLint,storybook/no-redundant-story-name,N/A,2,2025-04-12 19:17:46
ESLint,no-console,"We don't want a bunch of console noise, but you can use the `logger` from `@superset-ui/core` when there's a reason to.",40,2025-04-12 19:17:46
ESLint,react/forbid-foreign-prop-types,N/A,2,2025-04-12 19:17:46
ESLint,@typescript-eslint/no-use-before-define,N/A,10,2025-04-12 19:17:46
ESLint,no-alert,N/A,1,2025-04-12 19:17:46
ESLint,@typescript-eslint/no-unused-vars,N/A,69,2025-04-12 19:18:41
ESLint,jest/expect-expect,N/A,83,2025-04-12 19:18:41
ESLint,react-prefer-function-component/react-prefer-function-component,We prefer function components to class-based components,72,2025-04-12 19:18:41
ESLint,react-hooks/exhaustive-deps,N/A,242,2025-04-12 19:18:41
ESLint,react/no-danger,N/A,3,2025-04-12 19:18:41
ESLint,jest/no-disabled-tests,N/A,11,2025-04-12 19:18:41
ESLint,testing-library/no-debugging-utils,N/A,2,2025-04-12 19:18:41
ESLint,storybook/prefer-pascal-case,N/A,34,2025-04-12 19:18:41
ESLint,storybook/no-redundant-story-name,N/A,2,2025-04-12 19:18:41
ESLint,no-console,"We don't want a bunch of console noise, but you can use the `logger` from `@superset-ui/core` when there's a reason to.",40,2025-04-12 19:18:41
ESLint,react/forbid-foreign-prop-types,N/A,2,2025-04-12 19:18:41
ESLint,@typescript-eslint/no-use-before-define,N/A,10,2025-04-12 19:18:41
ESLint,no-alert,N/A,1,2025-04-12 19:18:41
ESLint,@typescript-eslint/no-unused-vars,N/A,69,2025-04-12 23:36:36
ESLint,jest/expect-expect,N/A,83,2025-04-12 23:36:36
ESLint,react-prefer-function-component/react-prefer-function-component,We prefer function components to class-based components,72,2025-04-12 23:36:36
ESLint,react-hooks/exhaustive-deps,N/A,242,2025-04-12 23:36:36
ESLint,react/no-danger,N/A,3,2025-04-12 23:36:36
ESLint,jest/no-disabled-tests,N/A,11,2025-04-12 23:36:36
ESLint,testing-library/no-debugging-utils,N/A,2,2025-04-12 23:36:36
ESLint,storybook/prefer-pascal-case,N/A,34,2025-04-12 23:36:36
ESLint,storybook/no-redundant-story-name,N/A,2,2025-04-12 23:36:36
ESLint,no-console,"We don't want a bunch of console noise, but you can use the `logger` from `@superset-ui/core` when there's a reason to.",40,2025-04-12 23:36:36
ESLint,react/forbid-foreign-prop-types,N/A,2,2025-04-12 23:36:36
ESLint,@typescript-eslint/no-use-before-define,N/A,10,2025-04-12 23:36:36
ESLint,no-alert,N/A,1,2025-04-12 23:36:36
ESLint,@typescript-eslint/no-unused-vars,N/A,69,2025-04-13 19:34:52
ESLint,jest/expect-expect,N/A,83,2025-04-13 19:34:52
ESLint,react-prefer-function-component/react-prefer-function-component,We prefer function components to class-based components,72,2025-04-13 19:34:52
ESLint,react-hooks/exhaustive-deps,N/A,242,2025-04-13 19:34:52
ESLint,react/no-danger,N/A,3,2025-04-13 19:34:52
ESLint,jest/no-disabled-tests,N/A,11,2025-04-13 19:34:52
ESLint,testing-library/no-debugging-utils,N/A,2,2025-04-13 19:34:52
ESLint,storybook/prefer-pascal-case,N/A,34,2025-04-13 19:34:52
ESLint,storybook/no-redundant-story-name,N/A,2,2025-04-13 19:34:52
ESLint,no-console,"We don't want a bunch of console noise, but you can use the `logger` from `@superset-ui/core` when there's a reason to.",40,2025-04-13 19:34:52
ESLint,react/forbid-foreign-prop-types,N/A,2,2025-04-13 19:34:52
ESLint,@typescript-eslint/no-use-before-define,N/A,10,2025-04-13 19:34:52
ESLint,no-alert,N/A,1,2025-04-13 19:34:52
ESLint,@typescript-eslint/no-unused-vars,N/A,69,2025-04-14 11:14:44
ESLint,jest/expect-expect,N/A,83,2025-04-14 11:14:44
ESLint,react-prefer-function-component/react-prefer-function-component,We prefer function components to class-based components,72,2025-04-14 11:14:44
ESLint,react-hooks/exhaustive-deps,N/A,242,2025-04-14 11:14:44
ESLint,react/no-danger,N/A,3,2025-04-14 11:14:44
ESLint,jest/no-disabled-tests,N/A,11,2025-04-14 11:14:44
ESLint,testing-library/no-debugging-utils,N/A,2,2025-04-14 11:14:44
ESLint,storybook/prefer-pascal-case,N/A,34,2025-04-14 11:14:44
ESLint,storybook/no-redundant-story-name,N/A,2,2025-04-14 11:14:44
ESLint,no-console,"We don't want a bunch of console noise, but you can use the `logger` from `@superset-ui/core` when there's a reason to.",40,2025-04-14 11:14:44
ESLint,react/forbid-foreign-prop-types,N/A,2,2025-04-14 11:14:44
ESLint,@typescript-eslint/no-use-before-define,N/A,10,2025-04-14 11:14:44
ESLint,no-alert,N/A,1,2025-04-14 11:14:44
ESLint,@typescript-eslint/no-unused-vars,N/A,69,2025-04-14 14:23:34
ESLint,jest/expect-expect,N/A,83,2025-04-14 14:23:34
ESLint,react-prefer-function-component/react-prefer-function-component,We prefer function components to class-based components,72,2025-04-14 14:23:34
ESLint,react-hooks/exhaustive-deps,N/A,242,2025-04-14 14:23:34
ESLint,react/no-danger,N/A,3,2025-04-14 14:23:34
ESLint,jest/no-disabled-tests,N/A,11,2025-04-14 14:23:34
ESLint,testing-library/no-debugging-utils,N/A,2,2025-04-14 14:23:34
ESLint,storybook/prefer-pascal-case,N/A,34,2025-04-14 14:23:34
ESLint,storybook/no-redundant-story-name,N/A,2,2025-04-14 14:23:34
ESLint,no-console,"We don't want a bunch of console noise, but you can use the `logger` from `@superset-ui/core` when there's a reason to.",40,2025-04-14 14:23:34
ESLint,react/forbid-foreign-prop-types,N/A,2,2025-04-14 14:23:34
ESLint,@typescript-eslint/no-use-before-define,N/A,10,2025-04-14 14:23:34
ESLint,no-alert,N/A,1,2025-04-14 14:23:34
ESLint,@typescript-eslint/no-unused-vars,N/A,64,2025-04-14 16:32:15
ESLint,jest/expect-expect,N/A,77,2025-04-14 16:32:15
ESLint,react-prefer-function-component/react-prefer-function-component,We prefer function components to class-based components,73,2025-04-14 16:32:15
ESLint,react-hooks/exhaustive-deps,N/A,236,2025-04-14 16:32:15
ESLint,react/no-danger,N/A,3,2025-04-14 16:32:15
ESLint,jest/no-disabled-tests,N/A,12,2025-04-14 16:32:15
ESLint,testing-library/no-debugging-utils,N/A,2,2025-04-14 16:32:15
ESLint,storybook/prefer-pascal-case,N/A,34,2025-04-14 16:32:15
ESLint,storybook/no-redundant-story-name,N/A,2,2025-04-14 16:32:15
ESLint,no-console,"We don't want a bunch of console noise, but you can use the `logger` from `@superset-ui/core` when there's a reason to.",32,2025-04-14 16:32:15
ESLint,react/forbid-foreign-prop-types,N/A,2,2025-04-14 16:32:15
ESLint,@typescript-eslint/no-use-before-define,N/A,10,2025-04-14 16:32:15
ESLint,no-alert,N/A,1,2025-04-14 16:32:15
ESLint,@typescript-eslint/no-unused-vars,N/A,64,2025-04-14 16:40:51
ESLint,jest/expect-expect,N/A,77,2025-04-14 16:40:51
ESLint,react-prefer-function-component/react-prefer-function-component,We prefer function components to class-based components,73,2025-04-14 16:40:51
ESLint,react-hooks/exhaustive-deps,N/A,236,2025-04-14 16:40:51
ESLint,react/no-danger,N/A,3,2025-04-14 16:40:51
ESLint,jest/no-disabled-tests,N/A,12,2025-04-14 16:40:51
ESLint,testing-library/no-debugging-utils,N/A,2,2025-04-14 16:40:51
ESLint,storybook/prefer-pascal-case,N/A,34,2025-04-14 16:40:51
ESLint,storybook/no-redundant-story-name,N/A,2,2025-04-14 16:40:51
ESLint,no-console,"We don't want a bunch of console noise, but you can use the `logger` from `@superset-ui/core` when there's a reason to.",32,2025-04-14 16:40:51
ESLint,react/forbid-foreign-prop-types,N/A,2,2025-04-14 16:40:51
ESLint,@typescript-eslint/no-use-before-define,N/A,10,2025-04-14 16:40:51
ESLint,no-alert,N/A,1,2025-04-14 16:40:51
ESLint,@typescript-eslint/no-unused-vars,N/A,69,2025-04-14 16:44:15
ESLint,jest/expect-expect,N/A,83,2025-04-14 16:44:15
ESLint,react-prefer-function-component/react-prefer-function-component,We prefer function components to class-based components,72,2025-04-14 16:44:15
ESLint,react-hooks/exhaustive-deps,N/A,244,2025-04-14 16:44:15
ESLint,react/no-danger,N/A,3,2025-04-14 16:44:15
ESLint,jest/no-disabled-tests,N/A,11,2025-04-14 16:44:15
ESLint,testing-library/no-debugging-utils,N/A,2,2025-04-14 16:44:15
ESLint,storybook/prefer-pascal-case,N/A,34,2025-04-14 16:44:15
ESLint,storybook/no-redundant-story-name,N/A,2,2025-04-14 16:44:15
ESLint,no-console,"We don't want a bunch of console noise, but you can use the `logger` from `@superset-ui/core` when there's a reason to.",40,2025-04-14 16:44:15
ESLint,react/forbid-foreign-prop-types,N/A,2,2025-04-14 16:44:15
ESLint,@typescript-eslint/no-use-before-define,N/A,10,2025-04-14 16:44:15
ESLint,no-alert,N/A,1,2025-04-14 16:44:15
ESLint,@typescript-eslint/no-unused-vars,N/A,64,2025-04-14 17:02:21
ESLint,jest/expect-expect,N/A,77,2025-04-14 17:02:21
ESLint,react-prefer-function-component/react-prefer-function-component,We prefer function components to class-based components,73,2025-04-14 17:02:21
ESLint,react-hooks/exhaustive-deps,N/A,236,2025-04-14 17:02:21
ESLint,react/no-danger,N/A,3,2025-04-14 17:02:21
ESLint,jest/no-disabled-tests,N/A,12,2025-04-14 17:02:21
ESLint,testing-library/no-debugging-utils,N/A,2,2025-04-14 17:02:21
ESLint,storybook/prefer-pascal-case,N/A,34,2025-04-14 17:02:21
ESLint,storybook/no-redundant-story-name,N/A,2,2025-04-14 17:02:21
ESLint,no-console,"We don't want a bunch of console noise, but you can use the `logger` from `@superset-ui/core` when there's a reason to.",32,2025-04-14 17:02:21
ESLint,react/forbid-foreign-prop-types,N/A,2,2025-04-14 17:02:21
ESLint,@typescript-eslint/no-use-before-define,N/A,10,2025-04-14 17:02:21
ESLint,no-alert,N/A,1,2025-04-14 17:02:21
ESLint,@typescript-eslint/no-unused-vars,N/A,64,2025-04-14 17:19:11
ESLint,jest/expect-expect,N/A,77,2025-04-14 17:19:11
ESLint,react-prefer-function-component/react-prefer-function-component,We prefer function components to class-based components,73,2025-04-14 17:19:11
ESLint,react-hooks/exhaustive-deps,N/A,236,2025-04-14 17:19:11
ESLint,react/no-danger,N/A,3,2025-04-14 17:19:11
ESLint,jest/no-disabled-tests,N/A,12,2025-04-14 17:19:11
ESLint,testing-library/no-debugging-utils,N/A,2,2025-04-14 17:19:11
ESLint,storybook/prefer-pascal-case,N/A,34,2025-04-14 17:19:11
ESLint,storybook/no-redundant-story-name,N/A,2,2025-04-14 17:19:11
ESLint,no-console,"We don't want a bunch of console noise, but you can use the `logger` from `@superset-ui/core` when there's a reason to.",32,2025-04-14 17:19:11
ESLint,react/forbid-foreign-prop-types,N/A,2,2025-04-14 17:19:11
ESLint,@typescript-eslint/no-use-before-define,N/A,10,2025-04-14 17:19:11
ESLint,no-alert,N/A,1,2025-04-14 17:19:11
ESLint,@typescript-eslint/no-unused-vars,N/A,69,2025-04-14 17:56:49
ESLint,jest/expect-expect,N/A,83,2025-04-14 17:56:49
ESLint,react-prefer-function-component/react-prefer-function-component,We prefer function components to class-based components,72,2025-04-14 17:56:49
ESLint,react-hooks/exhaustive-deps,N/A,244,2025-04-14 17:56:49
ESLint,react/no-danger,N/A,3,2025-04-14 17:56:49
ESLint,jest/no-disabled-tests,N/A,12,2025-04-14 17:56:49
ESLint,testing-library/no-debugging-utils,N/A,2,2025-04-14 17:56:49
ESLint,storybook/prefer-pascal-case,N/A,34,2025-04-14 17:56:49
ESLint,storybook/no-redundant-story-name,N/A,2,2025-04-14 17:56:49
ESLint,no-console,"We don't want a bunch of console noise, but you can use the `logger` from `@superset-ui/core` when there's a reason to.",40,2025-04-14 17:56:49
ESLint,react/forbid-foreign-prop-types,N/A,2,2025-04-14 17:56:49
ESLint,@typescript-eslint/no-use-before-define,N/A,10,2025-04-14 17:56:49
ESLint,no-alert,N/A,1,2025-04-14 17:56:49
ESLint,@typescript-eslint/no-unused-vars,N/A,69,2025-04-14 18:42:49
ESLint,jest/expect-expect,N/A,83,2025-04-14 18:42:49
ESLint,react-prefer-function-component/react-prefer-function-component,We prefer function components to class-based components,72,2025-04-14 18:42:49
ESLint,react-hooks/exhaustive-deps,N/A,244,2025-04-14 18:42:49
ESLint,react/no-danger,N/A,3,2025-04-14 18:42:49
ESLint,jest/no-disabled-tests,N/A,12,2025-04-14 18:42:49
ESLint,testing-library/no-debugging-utils,N/A,2,2025-04-14 18:42:49
ESLint,storybook/prefer-pascal-case,N/A,34,2025-04-14 18:42:49
ESLint,storybook/no-redundant-story-name,N/A,2,2025-04-14 18:42:49
ESLint,no-console,"We don't want a bunch of console noise, but you can use the `logger` from `@superset-ui/core` when there's a reason to.",40,2025-04-14 18:42:49
ESLint,react/forbid-foreign-prop-types,N/A,2,2025-04-14 18:42:49
ESLint,@typescript-eslint/no-use-before-define,N/A,10,2025-04-14 18:42:49
ESLint,no-alert,N/A,1,2025-04-14 18:42:49
ESLint,@typescript-eslint/no-unused-vars,N/A,69,2025-04-14 19:24:27
ESLint,jest/expect-expect,N/A,83,2025-04-14 19:24:27
ESLint,react-prefer-function-component/react-prefer-function-component,We prefer function components to class-based components,72,2025-04-14 19:24:27
ESLint,react-hooks/exhaustive-deps,N/A,244,2025-04-14 19:24:27
ESLint,react/no-danger,N/A,3,2025-04-14 19:24:27
ESLint,jest/no-disabled-tests,N/A,12,2025-04-14 19:24:27
ESLint,testing-library/no-debugging-utils,N/A,2,2025-04-14 19:24:27
ESLint,storybook/prefer-pascal-case,N/A,34,2025-04-14 19:24:27
ESLint,storybook/no-redundant-story-name,N/A,2,2025-04-14 19:24:27
ESLint,no-console,"We don't want a bunch of console noise, but you can use the `logger` from `@superset-ui/core` when there's a reason to.",40,2025-04-14 19:24:27
ESLint,react/forbid-foreign-prop-types,N/A,2,2025-04-14 19:24:27
ESLint,@typescript-eslint/no-use-before-define,N/A,10,2025-04-14 19:24:27
ESLint,no-alert,N/A,1,2025-04-14 19:24:27
ESLint,@typescript-eslint/no-unused-vars,N/A,69,2025-04-14 21:11:54
ESLint,jest/expect-expect,N/A,83,2025-04-14 21:11:54
ESLint,react-prefer-function-component/react-prefer-function-component,We prefer function components to class-based components,72,2025-04-14 21:11:54
ESLint,react-hooks/exhaustive-deps,N/A,243,2025-04-14 21:11:54
